age,year,improvement_rate
98,1953,-0.013800000000000002
98,1954,-0.012700000000000001
98,1955,-0.0114
98,1956,-0.0102
98,1957,-0.0089
98,1958,-0.0076
98,1959,-0.006200000000000001
98,1960,-0.0047
98,1961,-0.0032
98,1962,-0.0017000000000000001
98,1963,-0.0001
98,1964,0.0015
98,1965,0.003
98,1966,0.0045000000000000005
98,1967,0.006
98,1968,0.007200000000000001
98,1969,0.008400000000000001
98,1970,0.0094
98,1971,0.010100000000000001
98,1972,0.010700000000000001
98,1973,0.011000000000000001
98,1974,0.011000000000000001
98,1975,0.0109
98,1976,0.0105
98,1977,0.0098
98,1978,0.009000000000000001
98,1979,0.0079
98,1980,0.0067
98,1981,0.0054
98,1982,0.004
98,1983,0.0025
98,1984,0.001
98,1985,-0.0005
98,1986,-0.0019
98,1987,-0.0032
98,1988,-0.0044
98,1989,-0.0054
98,1990,-0.0063
98,1991,-0.006900000000000001
98,1992,-0.0074
98,1993,-0.0077
98,1994,-0.0077
98,1995,-0.0076
98,1996,-0.007200000000000001
98,1997,-0.006500000000000001
98,1998,-0.0057
98,1999,-0.0047
98,2000,-0.0036000000000000003
98,2001,-0.0023
98,2002,-0.001
98,2003,0.0004
98,2004,0.0018000000000000002
98,2005,0.0031000000000000003
98,2006,0.0044
98,2007,0.0055000000000000005
98,2008,0.0066
98,2009,0.007500000000000001
98,2010,0.008400000000000001
98,2011,0.009300000000000001
98,2012,0.010100000000000001
98,2013,0.0097
98,2014,0.0093
98,2015,0.0089
98,2016,0.0084
98,2017,0.008
98,2018,0.0076
98,2019,0.0073
98,2020,0.007
98,2021,0.0068
98,2022,0.0067
98,2023,0.0067
98,2024,0.0067
98,2025,0.0067
98,2026,0.0067
98,2027,0.0067
98,2028,0.0068
98,2029,0.0068
98,2030,0.0069
98,2031,0.0071
99,1951,-0.015300000000000001
99,1952,-0.014100000000000001
99,1953,-0.013000000000000001
99,1954,-0.0119
99,1955,-0.0108
99,1956,-0.009600000000000001
99,1957,-0.008400000000000001
99,1958,-0.0071
99,1959,-0.0058000000000000005
99,1960,-0.0045000000000000005
99,1961,-0.003
99,1962,-0.0016
99,1963,-0.0001
99,1964,0.0014
99,1965,0.0029000000000000002
99,1966,0.0043
99,1967,0.0056
99,1968,0.0068000000000000005
99,1969,0.0079
99,1970,0.0088
99,1971,0.0095
99,1972,0.01
99,1973,0.0103
99,1974,0.010400000000000001
99,1975,0.0102
99,1976,0.0098
99,1977,0.0092
99,1978,0.0085
99,1979,0.007500000000000001
99,1980,0.0063
99,1981,0.0051
99,1982,0.0037
99,1983,0.0023
99,1984,0.0009000000000000001
99,1985,-0.0005
99,1986,-0.0018000000000000002
99,1987,-0.003
99,1988,-0.0041
99,1989,-0.0051
99,1990,-0.0059
99,1991,-0.006500000000000001
99,1992,-0.007
99,1993,-0.007200000000000001
99,1994,-0.0073
99,1995,-0.0071
99,1996,-0.0067
99,1997,-0.006200000000000001
99,1998,-0.0054
99,1999,-0.0045000000000000005
99,2000,-0.0034000000000000002
99,2001,-0.0022
99,2002,-0.0009000000000000001
99,2003,0.0004
99,2004,0.0017000000000000001
99,2005,0.0029000000000000002
99,2006,0.0041
99,2007,0.005200000000000001
99,2008,0.006200000000000001
99,2009,0.0071
99,2010,0.0079
99,2011,0.008700000000000001
99,2012,0.0095
99,2013,0.0091
99,2014,0.0088
99,2015,0.0084
99,2016,0.0079
99,2017,0.0075
99,2018,0.0072
99,2019,0.0069
99,2020,0.0066
99,2021,0.0064
99,2022,0.0063
99,2023,0.0063
99,2024,0.0063
99,2025,0.0063
99,2026,0.0063
99,2027,0.0063
99,2028,0.0064
99,2029,0.0064
99,2030,0.0065
99,2031,0.0066
100,1951,-0.0143
100,1952,-0.013300000000000001
100,1953,-0.0122
100,1954,-0.0112
100,1955,-0.010100000000000001
100,1956,-0.009000000000000001
100,1957,-0.0079
100,1958,-0.0067
100,1959,-0.0055000000000000005
100,1960,-0.004200000000000001
100,1961,-0.0029000000000000002
100,1962,-0.0015
100,1963,-0.0001
100,1964,0.0013000000000000002
100,1965,0.0027
100,1966,0.004
100,1967,0.0053
100,1968,0.0064
100,1969,0.0074
100,1970,0.0083
100,1971,0.0089
100,1972,0.0094
100,1973,0.0097
100,1974,0.0097
100,1975,0.009600000000000001
100,1976,0.0092
100,1977,0.008700000000000001
100,1978,0.0079
100,1979,0.007
100,1980,0.006
100,1981,0.0048000000000000004
100,1982,0.0035
100,1983,0.0022
100,1984,0.0009000000000000001
100,1985,-0.0004
100,1986,-0.0017000000000000001
100,1987,-0.0028
100,1988,-0.0039000000000000003
100,1989,-0.0048000000000000004
100,1990,-0.0055000000000000005
100,1991,-0.0061
100,1992,-0.0066
100,1993,-0.0068000000000000005
100,1994,-0.0068000000000000005
100,1995,-0.0067
100,1996,-0.0063
100,1997,-0.0058000000000000005
100,1998,-0.0051
100,1999,-0.004200000000000001
100,2000,-0.0032
100,2001,-0.002
100,2002,-0.0009000000000000001
100,2003,0.0004
100,2004,0.0016
100,2005,0.0027
100,2006,0.0038
100,2007,0.0049
100,2008,0.0058000000000000005
100,2009,0.0067
100,2010,0.0074
100,2011,0.0082
100,2012,0.0089
100,2013,0.0086
100,2014,0.0082
100,2015,0.0078
100,2016,0.0074
100,2017,0.0071
100,2018,0.0067
100,2019,0.0064
100,2020,0.0062
100,2021,0.006
100,2022,0.0059
100,2023,0.0059
100,2024,0.0059
100,2025,0.0059
100,2026,0.0059
100,2027,0.0059
100,2028,0.006
100,2029,0.006
100,2030,0.0061
100,2031,0.0062
101,1951,-0.0134
101,1952,-0.012400000000000001
101,1953,-0.0114
101,1954,-0.010400000000000001
101,1955,-0.0094
101,1956,-0.008400000000000001
101,1957,-0.0073
101,1958,-0.006200000000000001
101,1959,-0.0051
101,1960,-0.0039000000000000003
101,1961,-0.0027
101,1962,-0.0014
101,1963,-0.0001
101,1964,0.0012000000000000001
101,1965,0.0025
101,1966,0.0037
101,1967,0.0049
101,1968,0.006
101,1969,0.006900000000000001
101,1970,0.0077
101,1971,0.0083
101,1972,0.0088
101,1973,0.009000000000000001
101,1974,0.0091
101,1975,0.009000000000000001
101,1976,0.0086
101,1977,0.0081
101,1978,0.0074
101,1979,0.006500000000000001
101,1980,0.0056
101,1981,0.0045000000000000005
101,1982,0.0033
101,1983,0.002
101,1984,0.0008
101,1985,-0.0004
101,1986,-0.0016
101,1987,-0.0026000000000000003
101,1988,-0.0036000000000000003
101,1989,-0.0045000000000000005
101,1990,-0.005200000000000001
101,1991,-0.0057
101,1992,-0.0061
101,1993,-0.0063
101,1994,-0.0064
101,1995,-0.006200000000000001
101,1996,-0.0059
101,1997,-0.0054
101,1998,-0.0047
101,1999,-0.0039000000000000003
101,2000,-0.0029000000000000002
101,2001,-0.0019
101,2002,-0.0008
101,2003,0.00030000000000000003
101,2004,0.0015
101,2005,0.0026000000000000003
101,2006,0.0036000000000000003
101,2007,0.0045000000000000005
101,2008,0.0054
101,2009,0.006200000000000001
101,2010,0.006900000000000001
101,2011,0.0076
101,2012,0.0083
101,2013,0.008
101,2014,0.0077
101,2015,0.0073
101,2016,0.0069
101,2017,0.0066
101,2018,0.0063
101,2019,0.006
101,2020,0.0058
101,2021,0.0056
101,2022,0.0056
101,2023,0.0055
101,2024,0.0055
101,2025,0.0055
101,2026,0.0055
101,2027,0.0055
101,2028,0.0056
101,2029,0.0056
101,2030,0.0057
101,2031,0.0058
102,1951,-0.012400000000000001
102,1952,-0.0115
102,1953,-0.0106
102,1954,-0.0097
102,1955,-0.008700000000000001
102,1956,-0.0078000000000000005
102,1957,-0.0068000000000000005
102,1958,-0.0058000000000000005
102,1959,-0.0047
102,1960,-0.0036000000000000003
102,1961,-0.0025
102,1962,-0.0013000000000000002
102,1963,-0.0001
102,1964,0.0011
102,1965,0.0023
102,1966,0.0035
102,1967,0.0046
102,1968,0.0055000000000000005
102,1969,0.0064
102,1970,0.007200000000000001
102,1971,0.0077
102,1972,0.0082
102,1973,0.008400000000000001
102,1974,0.008400000000000001
102,1975,0.0083
102,1976,0.008
102,1977,0.007500000000000001
102,1978,0.006900000000000001
102,1979,0.0061
102,1980,0.005200000000000001
102,1981,0.0041
102,1982,0.003
102,1983,0.0019
102,1984,0.0008
102,1985,-0.0004
102,1986,-0.0015
102,1987,-0.0025
102,1988,-0.0034000000000000002
102,1989,-0.0041
102,1990,-0.0048000000000000004
102,1991,-0.0053
102,1992,-0.0057
102,1993,-0.0059
102,1994,-0.0059
102,1995,-0.0058000000000000005
102,1996,-0.0055000000000000005
102,1997,-0.005
102,1998,-0.0044
102,1999,-0.0036000000000000003
102,2000,-0.0027
102,2001,-0.0018000000000000002
102,2002,-0.0007
102,2003,0.00030000000000000003
102,2004,0.0014
102,2005,0.0024000000000000002
102,2006,0.0033
102,2007,0.004200000000000001
102,2008,0.005
102,2009,0.0058000000000000005
102,2010,0.0064
102,2011,0.0071
102,2012,0.0077
102,2013,0.0074
102,2014,0.0071
102,2015,0.0068
102,2016,0.0065
102,2017,0.0061
102,2018,0.0058
102,2019,0.0056
102,2020,0.0054
102,2021,0.0052
102,2022,0.0052
102,2023,0.0051
102,2024,0.0051
102,2025,0.0051
102,2026,0.0051
102,2027,0.0051
102,2028,0.0052
102,2029,0.0052
102,2030,0.0053
102,2031,0.0054
103,1951,-0.0114
103,1952,-0.0106
103,1953,-0.0098
103,1954,-0.0089
103,1955,-0.0081
103,1956,-0.007200000000000001
103,1957,-0.0063
103,1958,-0.0054
103,1959,-0.0044
103,1960,-0.0033
103,1961,-0.0023
103,1962,-0.0012000000000000001
103,1963,-0.0001
103,1964,0.001
103,1965,0.0021000000000000003
103,1966,0.0032
103,1967,0.004200000000000001
103,1968,0.0051
103,1969,0.0059
103,1970,0.0066
103,1971,0.0071
103,1972,0.007500000000000001
103,1973,0.0077
103,1974,0.0078000000000000005
103,1975,0.0077
103,1976,0.0074
103,1977,0.006900000000000001
103,1978,0.0063
103,1979,0.0056
103,1980,0.0048000000000000004
103,1981,0.0038
103,1982,0.0028
103,1983,0.0018000000000000002
103,1984,0.0007
103,1985,-0.00030000000000000003
103,1986,-0.0013000000000000002
103,1987,-0.0023
103,1988,-0.0031000000000000003
103,1989,-0.0038
103,1990,-0.0044
103,1991,-0.0049
103,1992,-0.005200000000000001
103,1993,-0.0054
103,1994,-0.0055000000000000005
103,1995,-0.0053
103,1996,-0.0051
103,1997,-0.0046
103,1998,-0.004
103,1999,-0.0033
103,2000,-0.0025
103,2001,-0.0016
103,2002,-0.0007
103,2003,0.00030000000000000003
103,2004,0.0013000000000000002
103,2005,0.0022
103,2006,0.0031000000000000003
103,2007,0.0039000000000000003
103,2008,0.0046
103,2009,0.0053
103,2010,0.0059
103,2011,0.006500000000000001
103,2012,0.0071
103,2013,0.0069
103,2014,0.0066
103,2015,0.0063
103,2016,0.006
103,2017,0.0057
103,2018,0.0054
103,2019,0.0051
103,2020,0.005
103,2021,0.0048
103,2022,0.0048
103,2023,0.0047
103,2024,0.0047
103,2025,0.0047
103,2026,0.0047
103,2027,0.0047
103,2028,0.0048
103,2029,0.0048
103,2030,0.0049
103,2031,0.005
104,1951,-0.0105
104,1952,-0.0097
104,1953,-0.009000000000000001
104,1954,-0.0082
104,1955,-0.0074
104,1956,-0.0066
104,1957,-0.0058000000000000005
104,1958,-0.0049
104,1959,-0.004
104,1960,-0.0031000000000000003
104,1961,-0.0021000000000000003
104,1962,-0.0011
104,1963,-0.0001
104,1964,0.001
104,1965,0.002
104,1966,0.0029000000000000002
104,1967,0.0039000000000000003
104,1968,0.0047
104,1969,0.0054
104,1970,0.0061
104,1971,0.006500000000000001
104,1972,0.006900000000000001
104,1973,0.0071
104,1974,0.0071
104,1975,0.007
104,1976,0.0068000000000000005
104,1977,0.0064
104,1978,0.0058000000000000005
104,1979,0.0051
104,1980,0.0044
104,1981,0.0035
104,1982,0.0026000000000000003
104,1983,0.0016
104,1984,0.0006000000000000001
104,1985,-0.00030000000000000003
104,1986,-0.0012000000000000001
104,1987,-0.0021000000000000003
104,1988,-0.0028
104,1989,-0.0035
104,1990,-0.0041
104,1991,-0.0045000000000000005
104,1992,-0.0048000000000000004
104,1993,-0.005
104,1994,-0.005
104,1995,-0.0049
104,1996,-0.0046
104,1997,-0.004200000000000001
104,1998,-0.0037
104,1999,-0.0031000000000000003
104,2000,-0.0023
104,2001,-0.0015
104,2002,-0.0006000000000000001
104,2003,0.00030000000000000003
104,2004,0.0012000000000000001
104,2005,0.002
104,2006,0.0028
104,2007,0.0036000000000000003
104,2008,0.0043
104,2009,0.0049
104,2010,0.0055000000000000005
104,2011,0.006
104,2012,0.006500000000000001
104,2013,0.0063
104,2014,0.006
104,2015,0.0057
104,2016,0.0055
104,2017,0.0052
104,2018,0.0049
104,2019,0.0047
104,2020,0.0045
104,2021,0.0044
104,2022,0.0044
104,2023,0.0043
104,2024,0.0043
104,2025,0.0043
104,2026,0.0043
104,2027,0.0043
104,2028,0.0044
104,2029,0.0044
104,2030,0.0045
104,2031,0.0046
105,1951,-0.0095
105,1952,-0.0088
105,1953,-0.0081
105,1954,-0.0074
105,1955,-0.0067
105,1956,-0.006
105,1957,-0.005200000000000001
105,1958,-0.0045000000000000005
105,1959,-0.0036000000000000003
105,1960,-0.0028
105,1961,-0.0019
105,1962,-0.001
105,1963,-0.0001
105,1964,0.0009000000000000001
105,1965,0.0018000000000000002
105,1966,0.0027
105,1967,0.0035
105,1968,0.0043
105,1969,0.0049
105,1970,0.0055000000000000005
105,1971,0.006
105,1972,0.0063
105,1973,0.006500000000000001
105,1974,0.006500000000000001
105,1975,0.0064
105,1976,0.006200000000000001
105,1977,0.0058000000000000005
105,1978,0.0053
105,1979,0.0047
105,1980,0.004
105,1981,0.0032
105,1982,0.0023
105,1983,0.0015
105,1984,0.0006000000000000001
105,1985,-0.00030000000000000003
105,1986,-0.0011
105,1987,-0.0019
105,1988,-0.0026000000000000003
105,1989,-0.0032
105,1990,-0.0037
105,1991,-0.0041
105,1992,-0.0044
105,1993,-0.0045000000000000005
105,1994,-0.0046
105,1995,-0.0045000000000000005
105,1996,-0.004200000000000001
105,1997,-0.0039000000000000003
105,1998,-0.0034000000000000002
105,1999,-0.0028
105,2000,-0.0021000000000000003
105,2001,-0.0014
105,2002,-0.0006000000000000001
105,2003,0.0002
105,2004,0.001
105,2005,0.0018000000000000002
105,2006,0.0026000000000000003
105,2007,0.0032
105,2008,0.0039000000000000003
105,2009,0.0044
105,2010,0.005
105,2011,0.0054
105,2012,0.0059
105,2013,0.0057
105,2014,0.0055
105,2015,0.0052
105,2016,0.005
105,2017,0.0047
105,2018,0.0045
105,2019,0.0043
105,2020,0.0041
105,2021,0.004
105,2022,0.004
105,2023,0.0039
105,2024,0.0039
105,2025,0.0039
105,2026,0.0039
105,2027,0.0039
105,2028,0.004
105,2029,0.004
105,2030,0.0041
105,2031,0.0042
106,1951,-0.0086
106,1952,-0.008
106,1953,-0.0073
106,1954,-0.0067
106,1955,-0.0061
106,1956,-0.0054
106,1957,-0.0047
106,1958,-0.004
106,1959,-0.0033
106,1960,-0.0025
106,1961,-0.0017000000000000001
106,1962,-0.0009000000000000001
106,1963,-0.0001
106,1964,0.0008
106,1965,0.0016
106,1966,0.0024000000000000002
106,1967,0.0032
106,1968,0.0038
106,1969,0.0044
106,1970,0.005
106,1971,0.0054
106,1972,0.0056
106,1973,0.0058000000000000005
106,1974,0.0058000000000000005
106,1975,0.0058000000000000005
106,1976,0.0055000000000000005
106,1977,0.005200000000000001
106,1978,0.0048000000000000004
106,1979,0.004200000000000001
106,1980,0.0036000000000000003
106,1981,0.0029000000000000002
106,1982,0.0021000000000000003
106,1983,0.0013000000000000002
106,1984,0.0005
106,1985,-0.00030000000000000003
106,1986,-0.001
106,1987,-0.0017000000000000001
106,1988,-0.0023
106,1989,-0.0029000000000000002
106,1990,-0.0033
106,1991,-0.0037
106,1992,-0.0039000000000000003
106,1993,-0.0041
106,1994,-0.0041
106,1995,-0.004
106,1996,-0.0038
106,1997,-0.0035
106,1998,-0.003
106,1999,-0.0025
106,2000,-0.0019
106,2001,-0.0012000000000000001
106,2002,-0.0005
106,2003,0.0002
106,2004,0.0009000000000000001
106,2005,0.0016
106,2006,0.0023
106,2007,0.0029000000000000002
106,2008,0.0035
106,2009,0.004
106,2010,0.0045000000000000005
106,2011,0.0049
106,2012,0.0053
106,2013,0.0051
106,2014,0.0049
106,2015,0.0047
106,2016,0.0045
106,2017,0.0042
106,2018,0.004
106,2019,0.0039
106,2020,0.0037
106,2021,0.0036
106,2022,0.0036
106,2023,0.0036
106,2024,0.0035
106,2025,0.0035
106,2026,0.0035
106,2027,0.0036
106,2028,0.0036
106,2029,0.0036
106,2030,0.0037
106,2031,0.0037
107,1951,-0.0076
107,1952,-0.0071
107,1953,-0.006500000000000001
107,1954,-0.006
107,1955,-0.0054
107,1956,-0.0048000000000000004
107,1957,-0.004200000000000001
107,1958,-0.0036000000000000003
107,1959,-0.0029000000000000002
107,1960,-0.0022
107,1961,-0.0015
107,1962,-0.0008
107,1963,-0.0001
107,1964,0.0007
107,1965,0.0014
107,1966,0.0021000000000000003
107,1967,0.0028
107,1968,0.0034000000000000002
107,1969,0.004
107,1970,0.0044
107,1971,0.0048000000000000004
107,1972,0.005
107,1973,0.005200000000000001
107,1974,0.005200000000000001
107,1975,0.0051
107,1976,0.0049
107,1977,0.0046
107,1978,0.004200000000000001
107,1979,0.0037
107,1980,0.0032
107,1981,0.0025
107,1982,0.0019
107,1983,0.0012000000000000001
107,1984,0.0005
107,1985,-0.0002
107,1986,-0.0009000000000000001
107,1987,-0.0015
107,1988,-0.0021000000000000003
107,1989,-0.0025
107,1990,-0.0029000000000000002
107,1991,-0.0033
107,1992,-0.0035
107,1993,-0.0036000000000000003
107,1994,-0.0036000000000000003
107,1995,-0.0036000000000000003
107,1996,-0.0034000000000000002
107,1997,-0.0031000000000000003
107,1998,-0.0027
107,1999,-0.0022
107,2000,-0.0017000000000000001
107,2001,-0.0011
107,2002,-0.0005
107,2003,0.0002
107,2004,0.0008
107,2005,0.0015
107,2006,0.0021000000000000003
107,2007,0.0026000000000000003
107,2008,0.0031000000000000003
107,2009,0.0035
107,2010,0.004
107,2011,0.0044
107,2012,0.0047
107,2013,0.0046
107,2014,0.0044
107,2015,0.0042
107,2016,0.004
107,2017,0.0038
107,2018,0.0036
107,2019,0.0034
107,2020,0.0033
107,2021,0.0032
107,2022,0.0032
107,2023,0.0032
107,2024,0.0031
107,2025,0.0031
107,2026,0.0031
107,2027,0.0032
107,2028,0.0032
107,2029,0.0032
107,2030,0.0033
107,2031,0.0033
108,1951,-0.0067
108,1952,-0.006200000000000001
108,1953,-0.0057
108,1954,-0.005200000000000001
108,1955,-0.0047
108,1956,-0.004200000000000001
108,1957,-0.0037
108,1958,-0.0031000000000000003
108,1959,-0.0025
108,1960,-0.002
108,1961,-0.0013000000000000002
108,1962,-0.0007
108,1963,0.0
108,1964,0.0006000000000000001
108,1965,0.0012000000000000001
108,1966,0.0019
108,1967,0.0025
108,1968,0.003
108,1969,0.0035
108,1970,0.0039000000000000003
108,1971,0.004200000000000001
108,1972,0.0044
108,1973,0.0045000000000000005
108,1974,0.0045000000000000005
108,1975,0.0045000000000000005
108,1976,0.0043
108,1977,0.004
108,1978,0.0037
108,1979,0.0033
108,1980,0.0028
108,1981,0.0022
108,1982,0.0016
108,1983,0.001
108,1984,0.0004
108,1985,-0.0002
108,1986,-0.0008
108,1987,-0.0013000000000000002
108,1988,-0.0018000000000000002
108,1989,-0.0022
108,1990,-0.0026000000000000003
108,1991,-0.0029000000000000002
108,1992,-0.0031000000000000003
108,1993,-0.0032
108,1994,-0.0032
108,1995,-0.0031000000000000003
108,1996,-0.003
108,1997,-0.0027
108,1998,-0.0024000000000000002
108,1999,-0.0019
108,2000,-0.0015
108,2001,-0.001
108,2002,-0.0004
108,2003,0.0002
108,2004,0.0007
108,2005,0.0013000000000000002
108,2006,0.0018000000000000002
108,2007,0.0023
108,2008,0.0027
108,2009,0.0031000000000000003
108,2010,0.0035
108,2011,0.0038
108,2012,0.0041
108,2013,0.004
108,2014,0.0038
108,2015,0.0037
108,2016,0.0035
108,2017,0.0033
108,2018,0.0031
108,2019,0.003
108,2020,0.0029
108,2021,0.0028
108,2022,0.0028
108,2023,0.0028
108,2024,0.0028
108,2025,0.0028
108,2026,0.0028
108,2027,0.0028
108,2028,0.0028
108,2029,0.0028
108,2030,0.0029
108,2031,0.0029
109,1951,-0.0057
109,1952,-0.0053
109,1953,-0.0049
109,1954,-0.0045000000000000005
109,1955,-0.004
109,1956,-0.0036000000000000003
109,1957,-0.0031000000000000003
109,1958,-0.0027
109,1959,-0.0022
109,1960,-0.0017000000000000001
109,1961,-0.0011
109,1962,-0.0006000000000000001
109,1963,0.0
109,1964,0.0005
109,1965,0.0011
109,1966,0.0016
109,1967,0.0021000000000000003
109,1968,0.0026000000000000003
109,1969,0.003
109,1970,0.0033
109,1971,0.0036000000000000003
109,1972,0.0038
109,1973,0.0039000000000000003
109,1974,0.0039000000000000003
109,1975,0.0038
109,1976,0.0037
109,1977,0.0035
109,1978,0.0032
109,1979,0.0028
109,1980,0.0024000000000000002
109,1981,0.0019
109,1982,0.0014
109,1983,0.0009000000000000001
109,1984,0.00030000000000000003
109,1985,-0.0002
109,1986,-0.0007
109,1987,-0.0011
109,1988,-0.0015
109,1989,-0.0019
109,1990,-0.0022
109,1991,-0.0025
109,1992,-0.0026000000000000003
109,1993,-0.0027
109,1994,-0.0027
109,1995,-0.0027
109,1996,-0.0025
109,1997,-0.0023
109,1998,-0.002
109,1999,-0.0017000000000000001
109,2000,-0.0013000000000000002
109,2001,-0.0008
109,2002,-0.00030000000000000003
109,2003,0.0001
109,2004,0.0006000000000000001
109,2005,0.0011
109,2006,0.0015
109,2007,0.0019
109,2008,0.0023
109,2009,0.0027
109,2010,0.003
109,2011,0.0033
109,2012,0.0035
109,2013,0.0034
109,2014,0.0033
109,2015,0.0031
109,2016,0.003
109,2017,0.0028
109,2018,0.0027
109,2019,0.0026
109,2020,0.0025
109,2021,0.0024
109,2022,0.0024
109,2023,0.0024
109,2024,0.0024
109,2025,0.0024
109,2026,0.0024
109,2027,0.0024
109,2028,0.0024
109,2029,0.0024
109,2030,0.0024
109,2031,0.0025
110,1951,-0.0048000000000000004
110,1952,-0.0044
110,1953,-0.0041
110,1954,-0.0037
110,1955,-0.0034000000000000002
110,1956,-0.003
110,1957,-0.0026000000000000003
110,1958,-0.0022
110,1959,-0.0018000000000000002
110,1960,-0.0014
110,1961,-0.001
110,1962,-0.0005
110,1963,0.0
110,1964,0.0004
110,1965,0.0009000000000000001
110,1966,0.0013000000000000002
110,1967,0.0018000000000000002
110,1968,0.0021000000000000003
110,1969,0.0025
110,1970,0.0028
110,1971,0.003
110,1972,0.0031000000000000003
110,1973,0.0032
110,1974,0.0032
110,1975,0.0032
110,1976,0.0031000000000000003
110,1977,0.0029000000000000002
110,1978,0.0026000000000000003
110,1979,0.0023
110,1980,0.002
110,1981,0.0016
110,1982,0.0012000000000000001
110,1983,0.0007
110,1984,0.00030000000000000003
110,1985,-0.0001
110,1986,-0.0006000000000000001
110,1987,-0.0009000000000000001
110,1988,-0.0013000000000000002
110,1989,-0.0016
110,1990,-0.0018000000000000002
110,1991,-0.002
110,1992,-0.0022
110,1993,-0.0023
110,1994,-0.0023
110,1995,-0.0022
110,1996,-0.0021000000000000003
110,1997,-0.0019
110,1998,-0.0017000000000000001
110,1999,-0.0014
110,2000,-0.0011
110,2001,-0.0007
110,2002,-0.00030000000000000003
110,2003,0.0001
110,2004,0.0005
110,2005,0.0009000000000000001
110,2006,0.0013000000000000002
110,2007,0.0016
110,2008,0.0019
110,2009,0.0022
110,2010,0.0025
110,2011,0.0027
110,2012,0.003
110,2013,0.0029
110,2014,0.0027
110,2015,0.0026
110,2016,0.0025
110,2017,0.0024
110,2018,0.0022
110,2019,0.0021
110,2020,0.0021
110,2021,0.002
110,2022,0.002
110,2023,0.002
110,2024,0.002
110,2025,0.002
110,2026,0.002
110,2027,0.002
110,2028,0.002
110,2029,0.002
110,2030,0.002
110,2031,0.0021
111,1951,-0.0038
111,1952,-0.0035
111,1953,-0.0033
111,1954,-0.003
111,1955,-0.0027
111,1956,-0.0024000000000000002
111,1957,-0.0021000000000000003
111,1958,-0.0018000000000000002
111,1959,-0.0015
111,1960,-0.0011
111,1961,-0.0008
111,1962,-0.0004
111,1963,0.0
111,1964,0.00030000000000000003
111,1965,0.0007
111,1966,0.0011
111,1967,0.0014
111,1968,0.0017000000000000001
111,1969,0.002
111,1970,0.0022
111,1971,0.0024000000000000002
111,1972,0.0025
111,1973,0.0026000000000000003
111,1974,0.0026000000000000003
111,1975,0.0026000000000000003
111,1976,0.0025
111,1977,0.0023
111,1978,0.0021000000000000003
111,1979,0.0019
111,1980,0.0016
111,1981,0.0013000000000000002
111,1982,0.0009000000000000001
111,1983,0.0006000000000000001
111,1984,0.0002
111,1985,-0.0001
111,1986,-0.0004
111,1987,-0.0008
111,1988,-0.001
111,1989,-0.0013000000000000002
111,1990,-0.0015
111,1991,-0.0016
111,1992,-0.0017000000000000001
111,1993,-0.0018000000000000002
111,1994,-0.0018000000000000002
111,1995,-0.0018000000000000002
111,1996,-0.0017000000000000001
111,1997,-0.0015
111,1998,-0.0013000000000000002
111,1999,-0.0011
111,2000,-0.0008
111,2001,-0.0005
111,2002,-0.0002
111,2003,0.0001
111,2004,0.0004
111,2005,0.0007
111,2006,0.001
111,2007,0.0013000000000000002
111,2008,0.0015
111,2009,0.0018000000000000002
111,2010,0.002
111,2011,0.0022
111,2012,0.0024000000000000002
111,2013,0.0023
111,2014,0.0022
111,2015,0.0021
111,2016,0.002
111,2017,0.0019
111,2018,0.0018
111,2019,0.0017
111,2020,0.0017
111,2021,0.0016
111,2022,0.0016
111,2023,0.0016
111,2024,0.0016
111,2025,0.0016
111,2026,0.0016
111,2027,0.0016
111,2028,0.0016
111,2029,0.0016
111,2030,0.0016
111,2031,0.0017
112,1951,-0.0029000000000000002
112,1952,-0.0027
112,1953,-0.0024000000000000002
112,1954,-0.0022
112,1955,-0.002
112,1956,-0.0018000000000000002
112,1957,-0.0016
112,1958,-0.0013000000000000002
112,1959,-0.0011
112,1960,-0.0008
112,1961,-0.0006000000000000001
112,1962,-0.00030000000000000003
112,1963,0.0
112,1964,0.00030000000000000003
112,1965,0.0005
112,1966,0.0008
112,1967,0.0011
112,1968,0.0013000000000000002
112,1969,0.0015
112,1970,0.0017000000000000001
112,1971,0.0018000000000000002
112,1972,0.0019
112,1973,0.0019
112,1974,0.0019
112,1975,0.0019
112,1976,0.0018000000000000002
112,1977,0.0017000000000000001
112,1978,0.0016
112,1979,0.0014
112,1980,0.0012000000000000001
112,1981,0.001
112,1982,0.0007
112,1983,0.0004
112,1984,0.0002
112,1985,-0.0001
112,1986,-0.00030000000000000003
112,1987,-0.0006000000000000001
112,1988,-0.0008
112,1989,-0.001
112,1990,-0.0011
112,1991,-0.0012000000000000001
112,1992,-0.0013000000000000002
112,1993,-0.0014
112,1994,-0.0014
112,1995,-0.0013000000000000002
112,1996,-0.0013000000000000002
112,1997,-0.0012000000000000001
112,1998,-0.001
112,1999,-0.0008
112,2000,-0.0006000000000000001
112,2001,-0.0004
112,2002,-0.0002
112,2003,0.0001
112,2004,0.00030000000000000003
112,2005,0.0005
112,2006,0.0008
112,2007,0.001
112,2008,0.0012000000000000001
112,2009,0.0013000000000000002
112,2010,0.0015
112,2011,0.0016
112,2012,0.0018000000000000002
112,2013,0.0017
112,2014,0.0016
112,2015,0.0016
112,2016,0.0015
112,2017,0.0014
112,2018,0.0013
112,2019,0.0013
112,2020,0.0012
